Timestamp,URL
0,https://youtu.be/wMxAsdBdV5E?si=B99mIiA1P5KdGn0y
0,https://youtu.be/RsKJXdw1u50?si=o2qJ5v9c6IG1_dkP
0,https://youtu.be/9E78fYWntAs?si=RtBh9DMFcP9O_RTl
0,https://youtu.be/j1VDwTb-P_U?si=Nn6tqTHkuAj5TBGy
0,https://youtu.be/X80XTOWOQiI?si=HUAoXcRc_H3_W4pZ
0,https://youtu.be/uxCok1PhHr8?si=W84fu0Yyfe2kUSzR
0,https://youtu.be/Gk80IcAWIps?si=hbxF1YuxR72deFam
0,https://youtu.be/96hSgDcnkyU?si=9nMJbDERjuJzKRoH
0,https://youtu.be/hiC1GHJgWSQ?si=Z7lIQeHrb0qZ2oby
0,https://youtu.be/oGLIE3quCKk?si=GNmjrRMqKobdxm_v
0,https://youtu.be/bYDTtN4Skfc?si=S1KIwQYdfkDimU6F
0,https://youtu.be/g5kcZnlJtQk?si=zIySea2xok84Cp0r
0,https://youtu.be/4yIV1Y5NY04?si=XTzOfpxp781S0o5t
0,https://youtu.be/eFd9iEEhTfM?si=9o5czjp_xeokQnKK
0,https://youtu.be/72HZg7qZkhI
0,https://youtu.be/BL5EUJQK9Yw
0,https://youtu.be/wXmFE5DIr6s
0,https://youtu.be/nLipktuVopI
0,https://youtu.be/DSj2MdV5bW8
0,https://youtu.be/DSj2MdV5bW8
0,https://youtu.be/os8IQTu3CpI
0,https://youtu.be/dnVd-NsKeJE
0,https://youtu.be/NBeQvGchZIc
0,https://youtu.be/bNwWQOFqNoA
0,https://youtu.be/Z-rbi_0_QBA
0,https://youtu.be/lggfHO4_g-o
